paper_url,paper_name,paper_year,Abstract,Keywords,PMID
https://www.ncbi.nlm.nih.gov/pubmed/41114976,Development of a Clinical Prediction Model for Anastomotic Leakage in Colorectal Surgery.,2025,"Anastomotic leakage is a severe complication after colorectal surgery that can significantly affect clinical outcomes and patient prognosis. Although multiple risk factors for anastomotic leakage have been identified, predicting the incidence of anastomotic leakage remains difficult. To develop a machine learning predictive model that combines logits from different base models to predict the incidence of anastomotic leakage more accurately. This retrospective prognostic study was conducted across 13 centers in Europe and North America between January 1, 2012, and December 31, 2020, and with data from the European Society of Coloproctology (ESCP). The study population included patients 18 years or older who underwent colon resection with anastomosis and had a follow-up of at least 6 months. Patients with metastatic disease and insufficient follow-up were excluded. A total of 6079 patients from 13 centers across different countries were included in the analysis with an additional 3041 patients from the ESCP. Data analysis was conducted from October 2024 to January 2025. Colon anastomosis for various reasons, including neoplasia, diverticulitis, ischemia, iatrogenic or traumatic perforation, or inflammatory bowel disease. The primary outcome of this study was to predict anastomotic leakage using a cross-attention-based meta-model, which integrated predictions from base models and patient-level clinical features. The F1 score was used to assess the prediction performance of the models. A total of 9120 patients (mean [SD] age, 61.26 [15.71] years; 4636 [50.8%] male) from the 513 centers and the ESCP were included in the analysis. There was no difference in distribution between the 13 centers and the ESCP dataset. The model's predictive performance achieved overall F1 scores of 87% (95% CI, 78%-95%) and 70% across tests using a cross-validation process and external validation test set, respectively. The meta-model's performance was better than that of its component parts (eg, CatBoost: cross-validation F1 score, 87% [95% CI, 78%-95%]; external validation F1 score, 70%). In this prognostic study of patients who underwent colon resection with anastomosis, a meta-model was found to improve predictive accuracy. Additional prospective studies are needed to assess the clinical utility of the model in real-time settings and its integration into surgical workflows.","Humans, Anastomotic Leak, Male, Female, Middle Aged, Retrospective Studies, Aged, Anastomosis, Surgical, Europe, Risk Factors, Colorectal Surgery, Prognosis, Incidence, Colon, Machine Learning, Risk Assessment, North America",41114976
https://www.ncbi.nlm.nih.gov/pubmed/41114974,County-Level Factors and Preventable Premature Liver Mortality in Metabolic Dysfunction-Associated Steatotic Liver Disease.,2025,"Metabolic dysfunction-associated steatotic liver disease (MASLD) is an increasingly significant cause of premature liver mortality (PLM) in the US; however, the proportion that is preventable and the upstream factors remain poorly understood. To quantify the burden of preventable MASLD-PLM and identify county-level factors associated with its variation. Ecological, cross-sectional study of publicly available mortality and county-level data from January 2011 to December 2020 for US counties with complete covariate information. MASLD-PLM was defined as liver-related deaths where MASLD was recorded as an underlying or contributing cause, among decedents aged 75 years or younger for males and 80 years or younger for females. Statistical analysis was performed from February 2024 to August 2025. The primary outcome was the proportion of MASLD-PLM considered preventable, calculated by comparing county rates with the mean rate in the 3 states with the lowest mortality; to assess robustness, an alternative benchmark using the 10th percentile of the county-level MASLD-PLM distribution was also applied. Structural equation modeling estimated total, direct, and indirect associations of proportion of preventable MASLD-PLM with county-level factors. Associations are expressed as standardized β coefficients, representing the change in proportion of preventable MASLD-PLM (in SD units) per 1-SD change in each factor. In total, 2704 of 3143 counties with complete covariate information were included (county level composition: mean [SD] age, 41.17 [5.20] years; mean [SD] percentage female, 50.1% [2.3%]). Between 2011 and 2020, the mean annual MASLD-PLM was 18 345 deaths (8.22 per 100 000 population), with 8095 deaths (44.1%) to 10 636 deaths (58.0%) estimated as preventable. The proportion of MASLD-PLM distribution was highly left-skewed, with 2182 counties (80.7%) having a preventable proportion of 70% or greater. Higher proportion of preventable MASLD-PLM occurred more often in rural counties and was associated with higher rates of physical inactivity (β = 0.31; 95% CI, 0.28-0.35), obesity (β = 0.23; 95% CI, 0.18-0.27), preventable hospitalizations (β = 0.15; 95% CI, 0.11-0.18), and diabetes (β = 0.09; 95% CI, 0.04-0.14). These factors were associated with upstream conditions including lower access to exercise-friendly environments, unfavorable food environments, and higher uninsurance rates. Findings were consistent when using an alternative benchmark based on the 10th percentile of county-level mortality rates. In this ecological cross-sectional study of US counties, most MASLD-PLM was preventable, with the highest burdens in rural, socioeconomically disadvantaged, and medically underserved areas. Multiple upstream community-level factors were associated with proportion of preventable MASLD-PLM and may warrant further evaluation in future studies.","Humans, Female, Male, Cross-Sectional Studies, Mortality, Premature, Aged, United States, Aged, 80 and over, Middle Aged, Fatty Liver, Adult, Risk Factors",41114974
https://www.ncbi.nlm.nih.gov/pubmed/41114973,A Direct-to-Patient Digital Health Program for Lung Cancer Screening: A Randomized Clinical Trial.,2025,"Screening chest computed tomography (CT) scans reduce lung cancer mortality in high-risk individuals, but less than 20% of eligible individuals are screened in the US. To determine whether a direct-to-patient digital health program increases lung cancer screening. Randomized clinical trial enrolling individuals aged 50 to 77 years who met Centers for Medicare & Medicaid Services criteria for lung cancer screening between April 18, 2022, and May 30, 2023, at 2 academic health systems in the southeastern US. The date of last follow-up was September 30, 2024. Participants were randomized 1:1 to the mPATH-Lung program, a digital health program delivered outside a clinical visit that included a brief decision aid and option to request a screening appointment (n = 669) or enhanced usual care, in which patients were notified of their lung cancer screening eligibility and advised to speak with their primary care clinician (n = 664). The primary outcome was completion of any chest CT within 16 weeks. Secondary outcomes included screening decisions, process measures (screening visits, CT scans ordered), clinical outcomes (lung cancer screening results, lung cancers diagnosed), screening harms, and implementation outcomes. Electronic invitations were sent to 26 909 individuals with a smoking history in their electronic health record; 3267 completed website eligibility questions and 1333 were deemed eligible and enrolled. The mean age was 60.7 years (SD, 6.8 years); 864 (65%) were female; 232 (17%) were Black and 1054 (79%) were non-Hispanic White; and 621 (47%) had commercial insurance and 595 (45%) had public insurance. Chest CT completion was higher in the mPATH-Lung group than in controls (24.5% [164/669] vs 17.0% [113/664]; odds ratio, 1.6; 95% CI, 1.2-2.1). Among patients who completed screening CT, false-positive results occurred in 12.7% (19/150) of mPATH-Lung participants and 8.4% (8/95) of controls. Invasive procedures were performed in 2.0% (3/150) in the intervention group and 1.1% (1/95) in the control group, with no complications. Compared with enhanced usual care, a direct-to-patient digital health intervention increased rates of lung cancer screening. Future research should assess the reach and effectiveness of digital lung cancer screening interventions across diverse populations and health care settings. ClinicalTrials.gov Identifier: NCT04083859.",,41114973
https://www.ncbi.nlm.nih.gov/pubmed/41114972,Seizure Frequency Trends Over Time in Treatment-Resistant Focal Epilepsy.,2025,"Open-label trials of antiseizure medications (ASMs) and devices suggest seizure reduction in focal treatment-resistant epilepsy (FTRE) may demonstrate treatment-related disease-modifying effects. Understanding FTRE trends can provide insight into treatment responses. To determine whether seizure frequency in FTRE improves over time. The Human Epilepsy Project 2 was a prospective, observational, multicenter study of patients with FTRE from May 2018 to September 2021 who were followed up for 18 to 36 months at 10 US-based comprehensive epilepsy centers. Analysis was performed from 2021 to 2024. Study data included seizure frequency, medication use, device use, surgeries tracked using daily electronic diaries, monthly check-ins, medical record review, and case report forms. Eligibility criteria included focal epilepsy diagnosis, age between 16 and 65 years, and failure of 4 or more ASMs (≥2 due to seizure control failure). Participants were recruited as a volunteer sample. Participants were treated with multiple interventions at their physicians' discretion. The primary outcome was seizure frequency trends, evaluated by quantifying seizure freedom rates and frequency reductions. Medication and device treatment responses were assessed by tracking ASM and device changes. Of 196 approached participants, 146 met eligibility criteria and were included in the study. Mean (SD) participant age was 40 (12) years, and epilepsy was diagnosed at a mean (SD) age of 19.8 (13.6) years. The cohort had 84 (57.5%) female participants. A total of 35 participants had implantable devices; 1 had epilepsy surgery during the study. Of 146 participants, 128 provided sufficient seizure data for analysis, and 2 were excluded as outliers. Seizure frequency was reduced in 86 participants (68.3%) during the second half of study participation compared to the first half. In the overall cohort, mean modeled monthly seizure frequency percentage reduction was 68.73% (95% CI, 52.92%-84.54%). From 0 to 12 months (cohort 1), mean modeled percentage reduction was 67.76% (95% CI, 19.42%-116.09%); for 12 to 24 months (cohort 2), 36.00% (95% CI, 9.27%-53.46%); and for longer than 24 months (cohort 3), 66.03% (95% CI, 48.25%-83.80%) (all P < .001). An ASM was added in 69 participants (54.7%), of whom 46 (66.7%) experienced seizure frequency reduction, including seizure freedom. Seizure trajectories in participants with devices did not significantly differ from those without devices. Findings from the HEP2 study imply that FTRE improves over time, ASM additions had low probability of achieving seizure freedom but contributed to seizure reduction, and device-treated participants exhibited similar seizure trajectories to those without devices. Whether improvements reflected the natural history of FTRE or active management remains unclear, but our findings suggest cautious interpretation of open-label studies positing disease-modifying effects and further research into FTRE treatment response.",,41114972
https://www.ncbi.nlm.nih.gov/pubmed/41114967,What Is Small Cell Lung Cancer?,2025,,,41114967
https://www.ncbi.nlm.nih.gov/pubmed/41114964,It's getting kind of heavy-Linking episodes of sickness presence to changes in fatigue over time.,2025,"Sickness presence-working while being ill-is an episodic goal-directed behavior that depends on health events. Drawing on allostatic load theory, we adopt a temporal perspective to study associations between sickness presence and fatigue both across weeks and within weeks. We theorize that sickness presence episodes are associated with immediate increases in fatigue and that accumulating sickness presence episodes increase within-person fatigue over multiple workweeks. We further examine short-term temporal cycles underlying these long-term trajectories, namely workweek strain and weekend recovery. We expect that the duration of sickness presence episodes is associated with steeper increases in fatigue within person during the workweek and altered patterns of change within person during the weekend. We test our assumptions with a week-level study with 123 employees over 16 consecutive workweeks. Participants reported sickness presence episodes during the week on Fridays and fatigue on Fridays and Mondays. Discontinuous growth models based on 734 weekly self-reports suggest that sickness presence episodes are associated with immediate increases in fatigue and hardly any recovery in the following weeks. Frequent sickness presence episodes contributed to increases in fatigue over time. Longer sickness presence episodes were associated with higher initial levels of fatigue on Mondays and no change in fatigue during the workweek. The duration of sickness presence was unrelated to changes in fatigue during weekends. In summary, our study provides a more precise description of how between-person differences in fatigue, as reported in the literature, may emerge from discrete sickness presence episodes. (PsycInfo Database Record (c) 2025 APA, all rights reserved).",,41114964
https://www.ncbi.nlm.nih.gov/pubmed/41114963,Predictors of the impact of rights- and recovery-oriented training for mental health professionals.,2025,"This study examines the factors influencing the effectiveness of a rights- and recovery-based training program for mental health professionals. From an initial pool of 643 professionals providing informed consent, 218 (33.9%) attended the training activity and completed the first follow-up assessment. Effectiveness was evaluated using a scale measuring beliefs and attitudes toward service users. Potential predictors included gender, age, experience, ideological orientation, education, profession type, personal or close experience with mental distress, and training satisfaction. Interactions showed that profession type and personal experience moderated changes in coercion, with social professionals showing a sharper initial reduction that stabilized, clinical professionals a slower but more continuous decrease, and those without personal experience demonstrating greater overall reductions. Ideology moderated changes in paternalism, with left-leaning professionals showing a consistent decline and right-leaning professionals an initial decrease followed by an increase. These findings highlight the training's broad impact on beliefs and attitudes and the role of key professional characteristics in shaping specific outcomes, suggesting strategies for tailoring recovery-oriented education to diverse professional profiles. Further research should refine study designs, improve assessment tools, and explore behavioral outcomes to deepen our understanding of the mechanisms underlying training effectiveness. (PsycInfo Database Record (c) 2025 APA, all rights reserved).",,41114963
https://www.ncbi.nlm.nih.gov/pubmed/41114961,The temporal distribution of speech to infants highlights relatedness among words.,2025,"Categories are fundamental to cognition. By age 2, infants form categories-animals, foods, and so on-and leverage them to learn new words. What enables them to do so? Prior work has focused on mechanisms internal to infants (e.g., core concepts and biases) and perceptual features of stimuli that facilitate learning (e.g., shape). Here we test the hypothesis that a key property of language input itself-the timing of words to infants-provides a reliable structure that informs on the semantic connections among words. We quantified the temporal structure of infants' speech exposure from video recordings of infant-mother interactions (<i>N</i> = 78) during 1-2 hr of everyday activities (130 cumulative hours). Analysis of time-locked transcriptions yielded 1 billion+ latencies among 350,000+ words. Words from the same superordinate category (i.e., animals, vehicles, food, body parts, and clothing) occurred within a tighter time window relative to one another than did words overall and concrete nouns specifically. Thus, temporal parameters of speech offer reliable data that infants can leverage in the learning of taxonomic categories. (PsycInfo Database Record (c) 2025 APA, all rights reserved).",,41114961
https://www.ncbi.nlm.nih.gov/pubmed/41114959,Large language models (LLMs) as jurors: Assessing the potential of LLMs in legal contexts.,2025,"We explored the potential of large language models (LLMs) in legal decision making by replicating Fraser et al. (2023) mock jury experiment using LLMs (GPT-4o, Claude 3.5 Sonnet, and GPT-o1) as decision makers. We investigated LLMs' reactions to factors that influenced human jurors, including defendant race, social status, number of allegations, and reporting delay in sexual assault cases. We hypothesized that LLMs would show higher consistency than humans, with no explicit but potential implicit biases. We also examined potential mediating factors (race-crime congruence, credibility, black sheep effect) and moderating effects (beliefs about traumatic memory, ease of reporting) explaining LLM decision making. Using a 2 × 2 × 2 × 3 factorial design, we manipulated defendant race (Black/White), social status (low/high), number of allegations (one/five), and reporting delay (5/20/35 years), collecting 2,304 responses across conditions. LLMs were prompted to act as jurors, providing probability of guilt assessments (0-100), dichotomous verdicts, and responses to mediator and moderator variables. LLMs showed higher average probability of guilt assessments compared with humans (63.56 vs. 58.82) but were more conservative in rendering guilty verdicts (21% vs. 49%). Similar to humans, LLMs demonstrated bias against White defendants and increased guilt attributions with multiple allegations. Unlike humans, who showed minimal effects of reporting delay, LLMs assigned higher guilt probabilities to cases with shorter reporting delays. Mediation analyses revealed that race-crime stereotype congruency and the black sheep effect partially mediated the racial bias effect, whereas perceived memory strength mediated the reporting delay effect. Although LLMs may offer more consistent decision making, they are not immune to biases and may interpret certain case factors differently from human jurors. (PsycInfo Database Record (c) 2025 APA, all rights reserved).",,41114959
https://www.ncbi.nlm.nih.gov/pubmed/41114955,Age-related differences in the stability of categorization performance and prototype versus exemplar strategy use.,2025,"Category learning involves grouping items based on their shared characteristics or a shared association. Despite being important for individuals of all ages, there is little research on how older age affects category learning and generalization. Moreover, there is no research, to date, on the extent to which individuals tend to adopt the same categorization strategy across different to-be-learned categories. In this study, healthy young (aged 18-30, <i>n</i> = 77) and older adults (aged 60+, <i>n</i> = 74) completed two categorization tasks in separate sessions approximately 48 hr apart, with the category structures remaining constant across sessions but the stimuli differing. We compared categorization accuracy and prototype, exemplar, and unidimensional rule model fits across age groups and across sessions. In both sessions, there was an age deficit specific to learning items near the category boundary. Despite differences during learning, there were no significant age differences in generalization performance. Fitting formal categorization models revealed a comparable proportion of young and older adults best fit by the prototype model overall, but a continuous measure of prototype model fit advantage showed higher correlation across sessions in older compared to young adults. Together, these findings show that older adults consistently rely on typical training items to learn categories and are more stable in their prototype strategy use than young adults, which can be effective in supporting generalization performance at young adult levels. (PsycInfo Database Record (c) 2025 APA, all rights reserved).",,41114955
https://www.ncbi.nlm.nih.gov/pubmed/41114954,Human versus machine: A comparative analysis of qualitative coding by humans and ChatGPT-4.,2025,"Generative artificial intelligence (AI) applications are becoming increasingly influential in psychology training, practice, and research. In this study, the procedures (e.g., coding process) and products (e.g., codes, categories, themes, core story) of a qualitative content analysis (QCA) conducted by Chat Generative Pre-trained Transformer (ChatGPT)-4 and novice human researchers were compared, and advantages and disadvantages of each approach were considered. Data included open-ended survey responses from trainers (<i>N</i> = 60) in school psychology programs regarding assessment practices during the COVID-19 pandemic. Findings indicated that ChatGPT-4 conducted QCA with products that were similar, overall, to human coders and in significantly less time. However, ChatGPT-4's process was not transparent, and some codes and themes were unclear. Meanwhile, human coding allowed for the selection and implementation of a purposeful, coherent methodological approach and an auditable and systematic process resulting in defensible themes. Considerations for the use of AI in qualitative research are considered and discussed, and future research directions are provided. (PsycInfo Database Record (c) 2025 APA, all rights reserved).",,41114954
https://www.ncbi.nlm.nih.gov/pubmed/41114947,Age-related differences in performance on a categorical visual foraging task.,2025,"Older adults often exhibit reduced performance in visual search tasks and more exploitation in foraging tasks. Target-distractor similarity-a common difficulty manipulation in visual search-can offer insight into age-related differences in visual attention and foraging strategies. However, this manipulation has rarely been assessed with categorical information or been implemented in foraging tasks, which could enhance the ecological validity of such paradigms. This study investigated age-related differences in a foraging task using a categorical target-distractor similarity manipulation. Younger adults (aged 18-35 years, <i>n</i> = 65) and older adults (aged 55-80 years, <i>n</i> = 66) without cognitive impairment completed an online foraging task, where they searched for multiple target objects belonging to a specific category (e.g., ""bed"") among distractors from either high similarity categories (e.g., ""furniture"") or low similarity categories (e.g., ""clothes""). Older participants were generally slower, collected fewer targets, and showed less search efficiency in the high similarity condition. However, both age groups demonstrated similar foraging strategies, showing slightly more exploitation in the high similarity condition. Target-distractor similarity appeared to increase demands on attentional control, especially for older participants. Nonetheless, exploration-exploitation behavior was less affected, suggesting that older participants attempted to mitigate the cognitive demands of target-distractor similarity by strategies such as collecting fewer targets. These findings indicate age-related differences in categorical search and highlight how older adults can adapt to increased cognitive control demands to maintain optimal foraging behavior. (PsycInfo Database Record (c) 2025 APA, all rights reserved).",,41114947
